team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,PK,SoTA,Saves,Save%,CS,PKA,PKsv,PKm,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,xG.x,xGA,FK,xG.y,npxG,npxG/Sh,G-xG,np:G-xG,PSxG,PSxG+/-,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Recov,Won,Lost,Won%
Portugal,2016-06-30,21:00,UEFA Euro,Quarter-finals,Thu,Neutral,D,1 (5),1 (3),pl Poland,48,"62,940",Cristiano Ronaldo,4-1-3-2,Felix Brych,Match Report,Portugal won on penalty kicks following extra time,1,19,5,26.3,0.05,0.20,"",0,5,4,80.0,0,0,0,0,2,0,0,11,16,3,42,26,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-07-06,21:00,UEFA Euro,Semi-finals,Wed,Neutral,W,2,0,wls Wales,44,"55,679",Cristiano Ronaldo,4-3-2-1,Jonas Eriksson,Match Report,"",2,18,6,33.3,0.11,0.33,"",0,3,3,100.0,1,0,0,0,2,0,0,10,11,0,19,6,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-07-10,21:00,UEFA Euro,Final,Sun,Home,W,1,0,fr France,44,"75,868",Cristiano Ronaldo,4-1-3-2,Mark Clattenburg,Match Report,Required Extra Time,1,10,3,30.0,0.10,0.33,"",0,7,7,100.0,1,0,0,0,6,0,0,12,12,1,14,12,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-09-01,19:45,Friendlies (M),Friendlies (M),Thu,Home,W,5,0,gi Gibraltar,,"22,238",Nani,4-1-4-1,Erez Papir,Match Report,"",5,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-09-06,20:45,WCQ,First round,Tue,Away,L,0,2,ch Switzerland,,"36,000",Nani,4-3-3,Antonio Matéu Lahoz,Match Report,"",0,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-10-07,19:45,WCQ,First round,Fri,Home,W,6,0,ad Andorra,,"25,120",Cristiano Ronaldo,4-4-2,Oliver Drachta,Match Report,"",6,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-10-10,19:45,WCQ,First round,Mon,Away,W,6,0,fo Faroe Islands,,"4,780",Cristiano Ronaldo,4-4-2,Gediminas Mažeika,Match Report,"",6,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-11-13,19:45,WCQ,First round,Sun,Home,W,4,1,lv Latvia,,"20,744",Cristiano Ronaldo,4-5-1,Bobby Madden,Match Report,"",4,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-03-25,19:45,WCQ,First round,Sat,Home,W,3,0,hu Hungary,,"57,816",Cristiano Ronaldo,4-3-3,Szymon Marciniak,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-03-28,19:45,Friendlies (M),Friendlies (M),Tue,Home,L,2,3,se Sweden,,"10,800",Cristiano Ronaldo,4-3-3,Clément Turpin,Match Report,"",1,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",1,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-03,16:00,Friendlies (M),Friendlies (M),Sat,Home,W,4,0,cy Cyprus,,"5,128",Nani,4-1-4-1,Davide Massa,Match Report,"",4,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-09,21:45,WCQ,First round,Fri,Away,W,3,0,lv Latvia,,"8,179",Cristiano Ronaldo,4-3-3,István Kovács,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-18,18:00,FIFA Confederations Cup,Group stage,Sun,Neutral,D,2,2,mx Mexico,39,"34,372",Cristiano Ronaldo,4-3-3,Néstor Pitana,Match Report,"",2,11,6,54.5,0.18,0.33,"",0,3,1,33.3,0,0,0,0,2,0,0,14,14,3,13,6,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-21,18:00,FIFA Confederations Cup,Group stage,Wed,Neutral,W,1,0,ru Russia,51,"42,759",Cristiano Ronaldo,4-4-2,Gianluca Rocchi,Match Report,"",1,12,6,50.0,0.08,0.17,"",0,0,0,"",1,0,0,0,2,0,0,10,13,1,13,15,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-24,18:00,FIFA Confederations Cup,Group stage,Sat,Neutral,W,4,0,nz New Zealand,63,"56,290",Cristiano Ronaldo,4-4-2,Mark Geiger,Match Report,"",4,19,10,52.6,0.16,0.30,"",1,4,4,100.0,1,0,0,0,2,0,0,6,15,1,36,12,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-06-28,21:00,FIFA Confederations Cup,Semi-finals,Wed,Neutral,D,0 (0),0 (3),cl Chile,41,"40,855",Cristiano Ronaldo,4-4-2,Alireza Faghani,Match Report,Chile won on penalty kicks following extra time,0,14,3,21.4,0.00,0.00,"",0,3,3,100.0,1,0,0,0,5,0,0,11,11,0,36,11,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-07-02,15:00,FIFA Confederations Cup,Third-place match,Sun,Neutral,W,2,1,mx Mexico,52,"42,659",Nani,4-3-3,Fahad Al Mirdasi,Match Report,Required Extra Time,2,23,6,26.1,0.04,0.17,"",1,8,7,87.5,0,0,0,0,2,1,1,20,27,1,31,17,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-08-31,19:45,WCQ,First round,Thu,Home,W,5,1,fo Faroe Islands,,"25,087",Cristiano Ronaldo,4-2-2-2,Srđan Jovanović,Match Report,"",5,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-09-03,20:45,WCQ,First round,Sun,Away,W,1,0,hu Hungary,,"21,800",Cristiano Ronaldo,4-4-2,Danny Makkelie,Match Report,"",1,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-10-07,20:45,WCQ,First round,Sat,Away,W,2,0,ad Andorra,,"3,193",Pepe,4-4-1-1,Miroslav Zelinka,Match Report,"",2,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-10-10,19:45,WCQ,First round,Tue,Home,W,2,0,ch Switzerland,,"61,566",Cristiano Ronaldo,4-4-2,Cüneyt Çakιr,Match Report,"",1,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-11-10,20:45,Friendlies (M),Friendlies (M),Fri,Home,W,3,0,sa Saudi Arabia,,"6,800",Pepe,4-4-2,Sebastian Colțescu,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017-11-14,20:45,Friendlies (M),Friendlies (M),Tue,Home,D,1,1,us United States,,"19,017","",4-3-3,Sebastian Colțescu,Match Report,"",1,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016-09-06,20:45,WCQ,First round,Tue,Away,L,0,2,ch Switzerland,,"36,000",Nani,4-3-3,Antonio Matéu Lahoz,Match Report,,0,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2016-10-07,19:45,WCQ,First round,Fri,Home,W,6,0,ad Andorra,,"25,120",Cristiano Ronaldo,4-4-2,Oliver Drachta,Match Report,,6,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2016-10-10,19:45,WCQ,First round,Mon,Away,W,6,0,fo Faroe Islands,,"4,780",Cristiano Ronaldo,4-4-2,Gediminas Mažeika,Match Report,,6,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2016-11-13,19:45,WCQ,First round,Sun,Home,W,4,1,lv Latvia,,"20,744",Cristiano Ronaldo,4-5-1,Bobby Madden,Match Report,,4,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-03-25,19:45,WCQ,First round,Sat,Home,W,3,0,hu Hungary,,"57,816",Cristiano Ronaldo,4-3-3,Szymon Marciniak,Match Report,,3,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-06-09,21:45,WCQ,First round,Fri,Away,W,3,0,lv Latvia,,"8,179",Cristiano Ronaldo,4-3-3,István Kovács,Match Report,,3,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-08-31,19:45,WCQ,First round,Thu,Home,W,5,1,fo Faroe Islands,,"25,087",Cristiano Ronaldo,4-2-2-2,Srđan Jovanović,Match Report,,5,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-09-03,20:45,WCQ,First round,Sun,Away,W,1,0,hu Hungary,,"21,800",Cristiano Ronaldo,4-4-2,Danny Makkelie,Match Report,,1,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-10-07,20:45,WCQ,First round,Sat,Away,W,2,0,ad Andorra,,"3,193",Pepe,4-4-1-1,Miroslav Zelinka,Match Report,,2,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2017-10-10,19:45,WCQ,First round,Tue,Home,W,2,0,ch Switzerland,,"61,566",Cristiano Ronaldo,4-4-2,Cüneyt Çakιr,Match Report,,1,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-03-23,20:45,Friendlies (M),Friendlies (M),Fri,Home,W,2,1,eg Egypt,,"",Cristiano Ronaldo,4-4-2,Paolo Mazzoleni,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-03-26,20:30,Friendlies (M),Friendlies (M),Mon,Home,L,0,3,nl Netherlands,,"",Cristiano Ronaldo,4-4-1-1,Ruddy Buquet,Match Report,,0,"","","","","","",0,"","","",0,0,0,0,2,1,1,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-05-28,19:45,Friendlies (M),Friendlies (M),Mon,Home,D,2,2,tn Tunisia,,"17,220",Pepe,4-1-4-1,Luca Banti,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-06-02,20:45,Friendlies (M),Friendlies (M),Sat,Away,D,0,0,be Belgium,,"45,000",João Moutinho,4-1-4-1,Viktor Kassai,Match Report,,0,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-06-07,20:15,Friendlies (M),Friendlies (M),Thu,Home,W,3,0,dz Algeria,,"53,014",Cristiano Ronaldo,4-2-2-2,Craig Pawson,Match Report,,3,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-06-15,21:00,FIFA World Cup,Group stage,Fri,Neutral,D,3,3,es Spain,33,"43,866",Cristiano Ronaldo,4-4-2,Gianluca Rocchi,Match Report,,3,9,2,22.2,0.22,1.00,21.0,1,5,2,40.0,0,0,0,0,1,0,0,13,11,1,8,6,4,1,0,0,1.3,1.8,2,1.3,0.6,0.06,+1.7,+1.4,2.1,-0.9,8,17,47.1,4,65.0,45.6,8,1,12.5,0,8.0,60,8,5,61.5
Portugal,2018-06-20,15:00,FIFA World Cup,Group stage,Wed,Neutral,W,1,0,ma Morocco,43,"78,011",Cristiano Ronaldo,4-4-2,Mark Geiger,Match Report,,1,12,2,16.7,0.08,0.50,19.5,0,4,4,100.0,1,0,0,0,1,0,0,18,21,1,6,6,12,0,0,0,0.9,0.9,2,0.9,0.9,0.07,+0.1,+0.1,0.7,+0.7,5,16,31.3,4,65.0,46.4,21,0,0.0,1,12.9,111,9,13,40.9
Portugal,2018-06-25,21:00,FIFA World Cup,Group stage,Mon,Neutral,D,1,1,ir IR Iran,72,"41,685",Cristiano Ronaldo,4-4-2,Enrique Cáceres,Match Report,,1,14,3,21.4,0.07,0.33,21.2,0,1,1,100.0,0,1,0,0,4,0,0,9,16,1,17,7,7,1,1,0,1.3,1.4,1,1.3,0.5,0.04,-0.3,+0.5,1.0,0.0,5,8,62.5,2,42.9,33.9,8,1,12.5,0,13.0,89,12,11,52.2
Portugal,2018-06-30,21:00,FIFA World Cup,Round of 16,Sat,Neutral,L,1,2,uy Uruguay,67,"44,287",Cristiano Ronaldo,4-4-2,César Arturo Ramos,Match Report,,1,21,4,19.0,0.05,0.25,21.6,0,3,1,33.3,0,0,0,0,1,0,0,13,14,1,35,10,7,0,0,0,1,0.4,1,1.0,1.0,0.05,0.0,0.0,1.0,-1.0,2,5,40.0,1,42.9,34.4,5,0,0.0,1,17.8,107,14,11,56.0
Portugal,2018-09-06,19:45,Friendlies (M),Friendlies (M),Thu,Home,D,1,1,hr Croatia,,"26,356",Pepe,4-1-4-1,Javier Estrada,Match Report,,1,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-09-10,19:45,UEFA Nations League,League A,Mon,Home,W,1,0,it Italy,,"52,635",Pepe,4-3-3,William Collum,Match Report,,1,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-10-11,20:45,UEFA Nations League,League A,Thu,Away,W,3,2,pl Poland,,"48,783",Pepe,4-3-3,Juan Martínez,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,4,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-10-14,17:00,Friendlies (M),Friendlies (M),Sun,Away,W,3,1,sct Scotland,,"25,000",Beto,4-1-4-1,Ruddy Buquet,Match Report,,3,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-11-17,20:45,UEFA Nations League,League A,Sat,Away,D,0,0,it Italy,,"73,000",Rui Patrício,4-3-3,Danny Makkelie,Match Report,,0,"","","","","","",0,"","","",1,0,0,0,3,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2018-11-20,19:45,UEFA Nations League,League A,Tue,Home,D,1,1,pl Poland,,"29,917",Pepe,4-4-2,Sergey Karasev,Match Report,,1,"","","","","","",0,"","","",0,1,0,0,2,1,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2020-09-05,19:45,UEFA Nations League,League A,Sat,Home,W,4,1,hr Croatia,57,"",João Moutinho,4-3-3,Davide Massa,Match Report,,4,26,10,38.5,0.15,0.40,"",0,2,1,50.0,0,0,0,0,0,0,0,11,7,2,15,14,16,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-09-08,20:45,UEFA Nations League,League A,Tue,Away,W,2,0,se Sweden,67,"",Cristiano Ronaldo,4-3-3,Danny Makkelie,Match Report,,2,21,9,42.9,0.10,0.22,"",0,1,1,100.0,1,0,0,0,2,0,0,14,7,3,24,10,5,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-10-07,19:45,Friendlies (M),Friendlies (M),Wed,Home,D,0,0,es Spain,,"",Cristiano Ronaldo,4-3-3,Paolo Valeri,Match Report,,0,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-10-11,20:45,UEFA Nations League,League A,Sun,Away,D,0,0,fr France,51,"1,000",Cristiano Ronaldo,4-3-3,Carlos del Cerro,Match Report,,0,10,3,30.0,0.00,0.00,"",0,3,3,100.0,1,0,0,0,1,0,0,12,19,2,14,11,8,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-10-14,19:45,UEFA Nations League,League A,Wed,Home,W,3,0,se Sweden,49,"5,000",Pepe,4-1-4-1,Srđan Jovanović,Match Report,,3,17,6,35.3,0.18,0.50,"",0,3,3,100.0,1,0,0,0,2,0,0,13,16,3,16,12,9,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-11-11,19:45,Friendlies (M),Friendlies (M),Wed,Home,W,7,0,ad Andorra,,"",João Moutinho,4-1-4-1,Alain Bieri,Match Report,,6,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-11-14,19:45,UEFA Nations League,League A,Sat,Home,L,0,1,fr France,50,"",Cristiano Ronaldo,4-2-3-1,Tobias Stieler,Match Report,,0,18,6,33.3,0.00,0.00,"",0,7,6,85.7,0,0,0,0,1,0,0,16,18,4,22,9,10,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020-11-17,20:45,UEFA Nations League,League A,Tue,Away,W,3,2,hr Croatia,60,"",Cristiano Ronaldo,4-3-3,Michael Oliver,Match Report,,3,17,8,47.1,0.18,0.38,"",0,3,1,33.3,0,0,0,0,1,0,0,10,14,0,30,17,6,"","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2019-03-22,19:45,UEFA Euro Qualifying,Group stage,Fri,Home,D,0,0,ua Ukraine,59,"58,355",Cristiano Ronaldo,4-1-4-1,Clément Turpin,Match Report,,0,18,7,38.9,0.00,0.00,"",0,1,1,100.0,1,0,0,0,0,0,0,10,14,4,42,15,11,0,0,0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-03-25,19:45,UEFA Euro Qualifying,Group stage,Mon,Home,D,1,1,rs Serbia,70,"50,342",Cristiano Ronaldo,4-3-3,Szymon Marciniak,Match Report,,1,28,6,21.4,0.04,0.17,"",0,2,2,100.0,0,1,0,0,1,0,0,9,13,0,21,8,11,0,1,0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-09-07,20:45,UEFA Euro Qualifying,Group stage,Sat,Away,W,4,2,rs Serbia,56,"39,839",Cristiano Ronaldo,4-3-3,Cüneyt Çakιr,Match Report,,4,14,4,28.6,0.29,1.00,"",0,6,4,66.7,0,0,0,0,2,0,0,17,12,1,10,9,7,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-09-10,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,5,1,lt Lithuania,66,"5,067",Cristiano Ronaldo,4-3-3,Scott Parker,Match Report,,5,29,14,48.3,0.14,0.29,"",1,3,2,66.7,0,0,0,0,0,0,0,7,9,2,32,8,9,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-10-11,19:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,3,0,lu Luxembourg,61,"47,305",Cristiano Ronaldo,4-3-3,Daniel Stefański,Match Report,,3,22,10,45.5,0.14,0.30,"",0,2,2,100.0,1,0,0,0,0,0,0,8,8,0,14,10,13,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-10-14,21:45,UEFA Euro Qualifying,Group stage,Mon,Away,L,1,2,ua Ukraine,59,"65,883",Cristiano Ronaldo,4-1-4-1,Anthony Taylor,Match Report,,1,24,10,41.7,0.00,0.00,"",1,4,2,50.0,0,0,0,0,2,0,0,11,11,3,35,6,8,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-11-14,19:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,6,0,lt Lithuania,71,"18,534",Cristiano Ronaldo,4-2-3-1,Ruddy Buquet,Match Report,,6,32,13,40.6,0.16,0.38,"",1,0,0,"",1,0,0,0,0,0,0,11,7,1,30,10,9,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2019-11-17,15:00,UEFA Euro Qualifying,Group stage,Sun,Away,W,2,0,lu Luxembourg,62,"8,000",Rúben Dias,4-1-4-1,Jesús Gil,Match Report,,2,12,4,33.3,0.17,0.50,"",0,1,1,100.0,1,0,0,0,1,0,0,9,16,4,16,10,13,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-03-24,19:45,WCQ,First round,Wed,Home,W,1,0,az Azerbaijan,67,"",Cristiano Ronaldo,4-3-3,Daniel Siebert,Match Report,,0,29,14,48.3,0.00,0.00,"",0,0,0,"",1,0,0,0,1,0,0,9,10,1,34,15,6,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-03-27,20:45,WCQ,First round,Sat,Away,D,2,2,rs Serbia,56,"",Cristiano Ronaldo,4-3-3,Danny Makkelie,Match Report,,2,12,5,41.7,0.17,0.40,"",0,5,3,60.0,0,0,0,0,3,0,0,12,16,5,12,15,4,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-03-30,20:45,WCQ,First round,Tue,Away,W,3,1,lu Luxembourg,57,"",Cristiano Ronaldo,4-3-3,Sergey Ivanov,Match Report,,3,20,11,55.0,0.15,0.27,"",0,1,0,0.0,0,0,0,0,3,0,0,15,9,5,27,13,13,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-06-04,19:30,Friendlies (M),Friendlies (M),Fri,Away,D,0,0,es Spain,,"",Cristiano Ronaldo,4-1-4-1,Craig Pawson,Match Report,,0,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-06-09,19:45,Friendlies (M),Friendlies (M),Wed,Home,W,4,0,il Israel,,"",Cristiano Ronaldo,4-1-4-1,Jérémie Pignard,Match Report,,4,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-06-15,18:00,UEFA Euro,Group stage,Tue,Neutral,W,3,0,hu Hungary,69,"55,662",Cristiano Ronaldo,4-2-3-1,Cüneyt Çakιr,Match Report,,3,10,6,60.0,0.20,0.33,14.3,1,3,3,100.0,1,0,0,0,1,0,0,16,14,1,16,14,16,1,0,0,2.6,0.2,0,2.6,1.9,0.19,+0.4,+0.1,0.0,0.0,1,3,33.3,9,10.0,25.1,4,1,25.0,1,23.9,80,11,16,40.7
Portugal,2021-06-19,18:00,UEFA Euro,Group stage,Sat,Neutral,L,2,4,de Germany,43,"12,926",Cristiano Ronaldo,4-1-4-1,Anthony Taylor,Match Report,,2,7,2,28.6,0.29,1.00,16.2,0,7,5,42.9,0,0,0,0,0,0,0,7,16,2,9,5,7,0,0,2,2,2.1,1,2.0,2.0,0.29,0.0,0.0,2.3,+0.3,4,11,36.4,3,55.6,40.3,7,0,0.0,0,7.7,51,6,10,37.5
Portugal,2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2,2,fr France,47,"54,886",Cristiano Ronaldo,4-1-4-1,Antonio Matéu Lahoz,Match Report,,2,8,3,37.5,0.00,0.00,22.3,2,4,2,75.0,0,1,0,0,0,0,0,13,19,0,7,7,18,1,1,0,1.8,1.7,0,1.8,0.4,0.05,+0.2,-0.4,2.7,+0.7,1,5,20.0,4,20.8,27.1,5,0,0.0,0,11.5,46,7,2,77.8
Portugal,2021-06-27,21:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,1,be Belgium,57,"11,504",Cristiano Ronaldo,4-3-3,Felix Brych,Match Report,,0,23,4,17.4,0.00,0.00,20.9,0,1,0,0.0,0,0,0,0,3,0,0,10,16,3,16,18,13,0,0,0,1.1,0.2,2,1.1,1.1,0.05,-1.1,-1.1,0.0,-1.0,1,6,16.7,3,23.5,27.9,3,0,0.0,1,15.3,92,14,12,53.8
Portugal,2021-09-01,19:45,WCQ,First round,Wed,Home,W,2,1,ie Rep. of Ireland,72,"7,831",Cristiano Ronaldo,4-3-3,Matej Jug,Match Report,,2,29,7,24.1,0.07,0.29,"",0,2,1,50.0,0,0,0,0,1,0,0,9,10,2,45,11,12,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-09-04,18:45,Friendlies (M),Friendlies (M),Sat,Away,W,3,1,qa Qatar,,"",João Moutinho,4-1-4-1,Gergő Bogár,Match Report,,3,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-09-07,20:00,WCQ,First round,Tue,Away,W,3,0,az Azerbaijan,67,"20,574",João Moutinho,4-3-3,Marco Guida,Match Report,,3,21,7,33.3,0.14,0.43,"",0,0,0,"",1,0,0,0,2,0,0,16,13,2,21,7,11,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-10-09,20:15,Friendlies (M),Friendlies (M),Sat,Home,W,3,0,qa Qatar,,"",Cristiano Ronaldo,4-1-4-1,Fedayi San,Match Report,,3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-10-12,19:45,WCQ,First round,Tue,Home,W,5,0,lu Luxembourg,55,"18,553",Cristiano Ronaldo,4-3-3,Benoît Bastien,Match Report,,5,21,11,52.4,0.14,0.27,"",2,2,2,100.0,1,0,0,0,2,0,0,12,13,1,19,8,7,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-11-11,19:45,WCQ,First round,Thu,Away,D,0,0,ie Rep. of Ireland,51,"50,737",Cristiano Ronaldo,4-3-3,Jesús Gil,Match Report,,0,12,3,25.0,0.00,0.00,"",0,2,2,100.0,1,0,0,0,3,1,1,12,12,1,14,7,4,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
Portugal,2021-11-14,19:45,WCQ,First round,Sun,Home,L,1,2,rs Serbia,43,"58,873",Cristiano Ronaldo,4-3-3,Daniele Orsato,Match Report,,1,9,3,33.3,0.11,0.33,"",0,3,1,33.3,0,0,0,0,3,0,0,8,13,1,13,20,10,"","",0,,,"","","","","","","","","","","","","","","","","","","","","","",""
